Day,Time,sensor_type,sensor_state,device_type,device_state,activity
Monday,09:06,Motion15,ON,,,
Monday,09:06,Door03,ON,,,
Monday,09:06,Door03,ON,,,
Monday,09:06,Door03,ON,,,
Monday,09:06,Motion11,ON,,,
Monday,09:06,Motion11,ON,,,
Monday,09:06,Motion11,ON,,,
Monday,09:06,Motion12,ON,,,
Monday,09:06,Motion12,ON,,,
Monday,09:06,Motion12,ON,,,
Monday,09:06,Motion12,ON,,,
Monday,09:06,Motion13,ON,,,
Monday,09:06,Motion13,ON,,,
Monday,09:06,Door02,ON,,,
Monday,09:06,Motion13,ON,,,
Monday,09:06,Door02,ON,,,
Monday,09:06,Door02,ON,,,
Monday,09:06,Motion19,ON,,,
Monday,09:07,,,ToiletLight,ON,Toilet
Monday,09:08,Door02,ON,,,Toilet
Monday,09:08,Motion19,ON,,,Toilet
Monday,09:08,Door02,ON,,,Toilet
Monday,09:08,Motion19,ON,,,Toilet
Monday,09:09,,,ToiletBowl,ON,Toilet
Monday,09:16,,,ToiletBowl,OFF,Toilet
Monday,09:17,Motion19,ON,,,Toilet
Monday,09:17,Motion19,ON,,,Toilet
Monday,09:17,Motion19,ON,,,Toilet
Monday,09:18,,,WaterTap,ON,Toilet
Monday,09:19,,,WaterTap,OFF,Toilet
Monday,09:20,,,ToiletLight,OFF,Toilet
Monday,09:21,Motion19,ON,,,
Monday,09:21,Motion19,ON,,,
Monday,09:21,Motion19,ON,,,
Monday,09:21,Door02,ON,,,
Monday,09:21,Motion19,ON,,,
Monday,09:21,Door02,ON,,,
Monday,09:21,Door02,ON,,,
Monday,09:21,Motion13,ON,,,
Monday,09:21,Motion13,ON,,,
Monday,09:21,Motion13,ON,,,
Monday,09:21,Motion12,ON,,,
Monday,09:21,Motion12,ON,,,
Monday,09:21,Motion12,ON,,,
Monday,09:21,Motion12,ON,,,
Monday,09:21,Motion11,ON,,,
Monday,09:21,Motion11,ON,,,
Monday,09:21,Motion11,ON,,,
Monday,09:21,Door03,ON,,,
Monday,09:21,Door03,ON,,,
Monday,09:21,Door03,ON,,,
Monday,09:21,Motion15,ON,,,
Monday,09:22,Motion15,ON,,,Washing Dishes
Monday,09:22,Motion15,ON,,,Washing Dishes
Monday,09:22,Motion15,ON,,,Washing Dishes
Monday,09:22,Motion16,ON,,,Washing Dishes
Monday,09:22,Motion16,ON,,,Washing Dishes
Monday,09:22,Motion16,ON,,,Washing Dishes
Monday,09:36,,,DishWasher,OFF,Washing Dishes
Monday,09:49,Motion16,ON,,,
Monday,09:49,Motion16,ON,,,
Monday,09:49,Motion16,ON,,,
Monday,09:49,Motion15,ON,,,
Monday,09:49,Motion15,ON,,,
Monday,09:49,Motion15,ON,,,
Monday,09:49,Door03,ON,,,
Monday,09:49,Door03,ON,,,
Monday,09:49,Door03,ON,,,
Monday,09:49,Motion11,ON,,,
Monday,09:49,Motion11,ON,,,
Monday,09:49,Motion11,ON,,,
Monday,09:49,Motion11,ON,,,
Monday,09:49,Motion17,ON,,,
Monday,09:49,Motion17,ON,,,
Monday,09:49,Motion17,ON,,,
Monday,09:49,Motion18,ON,,,
Monday,09:49,Motion18,ON,,,
Monday,09:49,Motion18,ON,,,
Monday,09:49,Door04,ON,,,
Monday,09:49,Door04,ON,,,
Monday,09:49,Door04,ON,,,
Monday,09:49,Door04,ON,,,
Monday,09:50,,,StudyLight,ON,Reading
Monday,09:51,Door04,ON,,,Reading
Monday,09:51,Door04,ON,,,Reading
Monday,09:51,Motion21,ON,,,Reading
Monday,09:51,Motion21,ON,,,Reading
Monday,09:51,Motion21,ON,,,Reading
Monday,09:51,Motion20,ON,,,Reading
Monday,09:51,Motion20,ON,,,Reading
Monday,09:52,Motion20,ON,,,
Monday,09:53,Motion20,ON,,,Reading
Monday,10:54,Motion20,ON,,,Reading
Monday,10:55,,,StudyLight,OFF,Reading
Monday,10:56,Motion20,ON,,,
Monday,10:56,Motion21,ON,,,
Monday,10:56,Motion21,ON,,,
Monday,10:56,Motion21,ON,,,
Monday,10:56,Door04,ON,,,
Monday,10:56,Door04,ON,,,
Monday,10:56,Door04,ON,,,
Monday,10:56,Door04,ON,,,
Monday,10:56,Motion18,ON,,,
Monday,10:56,Motion18,ON,,,
Monday,10:56,Motion18,ON,,,
Monday,10:56,Motion17,ON,,,
Monday,10:56,Motion17,ON,,,
Monday,10:56,Motion17,ON,,,
Monday,10:56,Motion11,ON,,,
Monday,10:56,Motion11,ON,,,
Monday,10:56,Motion12,ON,,,
Monday,10:56,Motion12,ON,,,
Monday,10:56,Motion12,ON,,,
Monday,10:56,Motion13,ON,,,
Monday,10:56,Motion13,ON,,,
Monday,10:56,Door02,ON,,,
Monday,10:56,Motion13,ON,,,
Monday,10:56,Door02,ON,,,
Monday,10:56,Door01,ON,,,
Monday,10:56,Door01,ON,,,
Monday,10:56,Door01,ON,,,
Monday,10:57,Door01,ON,,,Daytime Rest
Monday,10:57,Motion03,ON,,,Daytime Rest
Monday,10:57,Motion03,ON,,,Daytime Rest
Monday,10:57,Motion03,ON,,,Daytime Rest
Monday,10:57,Motion01,ON,,,Daytime Rest
Monday,10:57,Motion01,ON,,,Daytime Rest
Monday,10:57,Motion01,ON,,,Daytime Rest
Monday,10:57,Motion02,ON,,,Daytime Rest
Monday,10:57,Motion02,ON,,,Daytime Rest
Monday,10:58,Motion02,ON,,,
Monday,10:59,Motion02,ON,,,Daytime Rest
Monday,11:40,Motion02,ON,,,Daytime Rest
Monday,11:41,Motion02,ON,,,
Monday,11:41,Motion02,ON,,,
Monday,11:41,Motion04,ON,,,
Monday,11:41,Motion04,ON,,,
Monday,11:41,Motion04,ON,,,
Monday,11:41,Motion04,ON,,,
Monday,11:41,Motion03,ON,,,
Monday,11:41,Motion03,ON,,,
Monday,11:41,Door01,ON,,,
Monday,11:41,Door01,ON,,,
Monday,11:41,Door01,ON,,,
Monday,11:41,Door02,ON,,,
Monday,11:41,Door02,ON,,,
Monday,11:41,Motion13,ON,,,
Monday,11:41,Motion13,ON,,,
Monday,11:41,Motion13,ON,,,
Monday,11:41,Motion12,ON,,,
Monday,11:41,Motion12,ON,,,
Monday,11:41,Motion12,ON,,,
Monday,11:41,Motion11,ON,,,
Monday,11:41,Motion11,ON,,,
Monday,11:41,Motion17,ON,,,
Monday,11:41,Motion17,ON,,,
Monday,11:41,Motion17,ON,,,
Monday,11:41,Motion18,ON,,,
Monday,11:41,Motion18,ON,,,
Monday,11:41,Motion18,ON,,,
Monday,11:41,Door04,ON,,,
Monday,11:41,Door04,ON,,,
Monday,11:41,Door04,ON,,,
Monday,11:41,Door04,ON,,,
Monday,11:42,,,StudyLight,ON,Reading
Monday,11:43,Door04,ON,,,Reading
Monday,11:43,Door04,ON,,,Reading
Monday,11:43,Motion21,ON,,,Reading
Monday,11:43,Motion21,ON,,,Reading
Monday,11:43,Motion21,ON,,,Reading
Monday,11:43,Motion20,ON,,,Reading
Monday,11:43,Motion20,ON,,,Reading
Monday,11:44,Motion20,ON,,,
Monday,11:45,Motion20,ON,,,Reading
Monday,12:46,Motion20,ON,,,Reading
Monday,12:47,,,StudyLight,OFF,Reading
Monday,12:48,Motion20,ON,,,
Monday,12:48,Motion21,ON,,,
Monday,12:48,Motion21,ON,,,
Monday,12:48,Motion21,ON,,,
Monday,12:48,Door04,ON,,,
Monday,12:48,Door04,ON,,,
Monday,12:48,Door04,ON,,,
Monday,12:48,Door04,ON,,,
Monday,12:48,Motion18,ON,,,
Monday,12:48,Motion18,ON,,,
Monday,12:48,Motion18,ON,,,
Monday,12:48,Motion17,ON,,,
Monday,12:48,Motion17,ON,,,
Monday,12:48,Motion17,ON,,,
Monday,12:48,Motion11,ON,,,
Monday,12:48,Motion11,ON,,,
Monday,12:48,Motion12,ON,,,
Monday,12:48,Motion12,ON,,,
Monday,12:48,Motion12,ON,,,
Monday,12:48,Motion13,ON,,,
Monday,12:48,Motion13,ON,,,
Monday,12:48,Door02,ON,,,
Monday,12:48,Motion13,ON,,,
Monday,12:48,Door02,ON,,,
Monday,12:48,Door01,ON,,,
Monday,12:48,Door01,ON,,,
Monday,12:48,Door01,ON,,,
Monday,12:49,Door01,ON,,,Daytime Rest
Monday,12:49,Motion03,ON,,,Daytime Rest
Monday,12:49,Motion03,ON,,,Daytime Rest
Monday,12:49,Motion03,ON,,,Daytime Rest
Monday,12:49,Motion01,ON,,,Daytime Rest
Monday,12:49,Motion01,ON,,,Daytime Rest
Monday,12:49,Motion01,ON,,,Daytime Rest
Monday,12:49,Motion02,ON,,,Daytime Rest
Monday,12:49,Motion02,ON,,,Daytime Rest
Monday,12:50,Motion02,ON,,,
Monday,12:50,Motion02,ON,,,
Monday,12:50,Motion04,ON,,,
Monday,12:50,Motion04,ON,,,
Monday,12:50,Motion04,ON,,,
Monday,12:50,Motion04,ON,,,
Monday,12:50,Motion03,ON,,,
Monday,12:50,Motion03,ON,,,
Monday,12:50,Door01,ON,,,
Monday,12:50,Door01,ON,,,
Monday,12:50,Door01,ON,,,
Monday,12:50,Door02,ON,,,
Monday,12:50,Door02,ON,,,
Monday,12:50,Motion13,ON,,,
Monday,12:50,Door02,ON,,,
Monday,12:50,Door02,ON,,,
Monday,12:50,Motion19,ON,,,
Monday,12:51,,,ToiletLight,ON,Toilet
Monday,12:52,Door02,ON,,,Toilet
Monday,12:52,Motion19,ON,,,Toilet
Monday,12:52,Door02,ON,,,Toilet
Monday,12:52,Motion19,ON,,,Toilet
Monday,12:53,,,ToiletBowl,ON,Toilet
Monday,13:07,,,ToiletBowl,OFF,Toilet
Monday,13:08,Motion19,ON,,,Toilet
Monday,13:08,Motion19,ON,,,Toilet
Monday,13:08,Motion19,ON,,,Toilet
Monday,13:09,,,WaterTap,ON,Toilet
Monday,13:10,,,WaterTap,OFF,Toilet
Monday,13:11,,,ToiletLight,OFF,Toilet
Monday,13:12,Motion19,ON,,,
Monday,13:12,Motion19,ON,,,
Monday,13:12,Motion19,ON,,,
Monday,13:12,Door02,ON,,,
Monday,13:12,Motion19,ON,,,
Monday,13:12,Door02,ON,,,
Monday,13:12,Door02,ON,,,
Monday,13:12,Motion13,ON,,,
Monday,13:12,Door02,ON,,,
Monday,13:12,Door01,ON,,,
Monday,13:12,Door01,ON,,,
Monday,13:12,Door01,ON,,,
Monday,13:13,Door01,ON,,,Daytime Rest
Monday,13:13,Motion03,ON,,,Daytime Rest
Monday,13:13,Motion03,ON,,,Daytime Rest
Monday,13:13,Motion03,ON,,,Daytime Rest
Monday,13:13,Motion01,ON,,,Daytime Rest
Monday,13:13,Motion01,ON,,,Daytime Rest
Monday,13:13,Motion01,ON,,,Daytime Rest
Monday,13:13,Motion02,ON,,,Daytime Rest
Monday,13:13,Motion02,ON,,,Daytime Rest
Monday,13:24,Motion02,ON,,,Daytime Rest
Monday,13:25,Motion02,ON,,,
Monday,13:25,Motion02,ON,,,
Monday,13:25,Motion04,ON,,,
Monday,13:25,Motion04,ON,,,
Monday,13:25,Motion04,ON,,,
Monday,13:25,Motion04,ON,,,
Monday,13:25,Motion03,ON,,,
Monday,13:25,Motion03,ON,,,
Monday,13:25,Door01,ON,,,
Monday,13:25,Door01,ON,,,
Monday,13:25,Door01,ON,,,
Monday,13:25,Door02,ON,,,
Monday,13:25,Door02,ON,,,
Monday,13:25,Motion13,ON,,,
Monday,13:25,Motion13,ON,,,
Monday,13:25,Motion13,ON,,,
Monday,13:25,Motion12,ON,,,
Monday,13:25,Motion12,ON,,,
Monday,13:25,Motion12,ON,,,
Monday,13:25,Motion12,ON,,,
Monday,13:25,Motion11,ON,,,
Monday,13:25,Motion11,ON,,,
Monday,13:25,Motion11,ON,,,
Monday,13:25,Door03,ON,,,
Monday,13:25,Door03,ON,,,
Monday,13:25,Door03,ON,,,
Monday,13:25,Motion15,ON,,,
Monday,13:26,Motion15,ON,,,Cooking
Monday,13:26,Motion15,ON,,,Cooking
Monday,13:26,Motion15,ON,,,Cooking
Monday,13:26,Motion15,ON,,,Cooking
Monday,13:27,,,Fridge,ON,Cooking
Monday,13:28,,,Fridge,OFF,Cooking
Monday,13:29,Motion15,ON,,,Cooking
Monday,13:29,Motion15,ON,,,Cooking
Monday,13:29,Motion16,ON,,,Cooking
Monday,13:29,Motion16,ON,,,Cooking
Monday,13:29,Motion16,ON,,,Cooking
Monday,13:30,,,Microwave,ON,Cooking
Monday,13:39,,,Microwave,OFF,Cooking
Monday,13:41,Motion16,ON,,,
Monday,13:41,Motion16,ON,,,
Monday,13:41,Motion16,ON,,,
Monday,13:41,Motion15,ON,,,
Monday,13:41,Motion15,ON,,,
Monday,13:41,Motion15,ON,,,
Monday,13:41,Door03,ON,,,
Monday,13:41,Door03,ON,,,
Monday,13:41,Door03,ON,,,
Monday,13:42,Motion08,ON,,,Eating
Monday,13:42,Motion08,ON,,,Eating
Monday,13:42,Motion08,ON,,,Eating
Monday,13:42,Motion05,ON,,,Eating
Monday,13:42,Motion05,ON,,,Eating
Monday,13:43,Motion05,ON,,,
Monday,13:44,Motion05,ON,,,Eating
Monday,14:15,Motion05,ON,,,Eating
Monday,14:16,Motion05,ON,,,
Monday,14:17,Motion05,ON,,,Washing Dishes
Monday,14:18,Motion05,ON,,,
Monday,14:19,Motion05,ON,,,Washing Dishes
Monday,14:29,Motion05,ON,,,Washing Dishes
Monday,14:30,Motion05,ON,,,
Monday,14:30,Motion05,ON,,,
Monday,14:30,Motion08,ON,,,
Monday,14:30,Motion08,ON,,,
Monday,14:30,Motion08,ON,,,
Monday,14:30,Door03,ON,,,
Monday,14:30,Door03,ON,,,
Monday,14:30,Door03,ON,,,
Monday,14:30,Motion15,ON,,,
Monday,14:31,Motion15,ON,,,Washing Dishes
Monday,14:31,Motion15,ON,,,Washing Dishes
Monday,14:31,Motion15,ON,,,Washing Dishes
Monday,14:31,Motion16,ON,,,Washing Dishes
Monday,14:31,Motion16,ON,,,Washing Dishes
Monday,14:31,Motion16,ON,,,Washing Dishes
Monday,14:32,,,DishWasher,ON,Washing Dishes
Monday,14:33,Motion16,ON,,,
Monday,14:33,Motion16,ON,,,
Monday,14:33,Motion16,ON,,,
Monday,14:33,Motion15,ON,,,
Monday,14:33,Motion15,ON,,,
Monday,14:33,Motion15,ON,,,
Monday,14:33,Door03,ON,,,
Monday,14:33,Door03,ON,,,
Monday,14:33,Door03,ON,,,
Monday,14:33,Motion11,ON,,,
Monday,14:33,Motion11,ON,,,
Monday,14:33,Motion11,ON,,,
Monday,14:33,Motion11,ON,,,
Monday,14:33,Motion17,ON,,,
Monday,14:33,Motion17,ON,,,
Monday,14:33,Motion17,ON,,,
Monday,14:33,Motion18,ON,,,
Monday,14:33,Motion18,ON,,,
Monday,14:33,Motion18,ON,,,
Monday,14:33,Door04,ON,,,
Monday,14:33,Door04,ON,,,
Monday,14:33,Door04,ON,,,
Monday,14:33,Door04,ON,,,
Monday,14:34,,,StudyLight,ON,Reading
Monday,14:35,Door04,ON,,,Reading
Monday,14:35,Door04,ON,,,Reading
Monday,14:35,Motion21,ON,,,Reading
Monday,14:35,Motion21,ON,,,Reading
Monday,14:35,Motion21,ON,,,Reading
Monday,14:35,Motion20,ON,,,Reading
Monday,14:35,Motion20,ON,,,Reading
Monday,14:36,Motion20,ON,,,
Monday,14:37,Motion20,ON,,,Reading
Monday,14:53,Motion20,ON,,,Reading
Monday,14:54,,,StudyLight,OFF,Reading
Monday,14:55,Motion20,ON,,,
Monday,14:55,Motion21,ON,,,
Monday,14:55,Motion21,ON,,,
Monday,14:55,Motion21,ON,,,
Monday,14:55,Door04,ON,,,
Monday,14:55,Door04,ON,,,
Monday,14:55,Door04,ON,,,
Monday,14:55,Door04,ON,,,
Monday,14:55,Motion18,ON,,,
Monday,14:55,Motion18,ON,,,
Monday,14:55,Motion18,ON,,,
Monday,14:55,Motion17,ON,,,
Monday,14:55,Motion17,ON,,,
Monday,14:55,Motion17,ON,,,
Monday,14:55,Motion11,ON,,,
Monday,14:55,Motion11,ON,,,
Monday,14:55,Motion11,ON,,,
Monday,14:55,Motion11,ON,,,
Monday,14:55,Door03,ON,,,
Monday,14:55,Door03,ON,,,
Monday,14:55,Door03,ON,,,
Monday,14:55,Motion15,ON,,,
Monday,14:56,Motion15,ON,,,Washing Dishes
Monday,14:56,Motion15,ON,,,Washing Dishes
Monday,14:56,Motion15,ON,,,Washing Dishes
Monday,14:56,Motion16,ON,,,Washing Dishes
Monday,14:56,Motion16,ON,,,Washing Dishes
Monday,14:56,Motion16,ON,,,Washing Dishes
Monday,14:58,,,DishWasher,OFF,Washing Dishes
Monday,15:12,Motion16,ON,,,
Monday,15:12,Motion16,ON,,,
Monday,15:12,Motion16,ON,,,
Monday,15:12,Motion15,ON,,,
Monday,15:12,Motion15,ON,,,
Monday,15:12,Motion15,ON,,,
Monday,15:12,Door03,ON,,,
Monday,15:12,Door03,ON,,,
Monday,15:12,Door03,ON,,,
Monday,15:12,Motion11,ON,,,
Monday,15:12,Motion11,ON,,,
Monday,15:12,Motion11,ON,,,
Monday,15:12,Motion12,ON,,,
Monday,15:12,Motion12,ON,,,
Monday,15:12,Motion12,ON,,,
Monday,15:12,Motion12,ON,,,
Monday,15:12,Motion13,ON,,,
Monday,15:12,Motion13,ON,,,
Monday,15:12,Door02,ON,,,
Monday,15:12,Motion13,ON,,,
Monday,15:12,Door02,ON,,,
Monday,15:12,Door01,ON,,,
Monday,15:12,Door01,ON,,,
Monday,15:12,Door01,ON,,,
Monday,15:13,Door01,ON,,,Daytime Rest
Monday,15:13,Motion03,ON,,,Daytime Rest
Monday,15:13,Motion03,ON,,,Daytime Rest
Monday,15:13,Motion03,ON,,,Daytime Rest
Monday,15:13,Motion01,ON,,,Daytime Rest
Monday,15:13,Motion01,ON,,,Daytime Rest
Monday,15:13,Motion01,ON,,,Daytime Rest
Monday,15:13,Motion02,ON,,,Daytime Rest
Monday,15:13,Motion02,ON,,,Daytime Rest
Monday,15:14,Motion02,ON,,,
Monday,15:15,Motion02,ON,,,Daytime Rest
Monday,15:28,Motion02,ON,,,Daytime Rest
Monday,15:29,Motion02,ON,,,
Monday,15:29,Motion02,ON,,,
Monday,15:29,Motion04,ON,,,
Monday,15:29,Motion04,ON,,,
Monday,15:29,Motion04,ON,,,
Monday,15:29,Motion04,ON,,,
Monday,15:29,Motion03,ON,,,
Monday,15:29,Motion03,ON,,,
Monday,15:29,Door01,ON,,,
Monday,15:29,Door01,ON,,,
Monday,15:29,Door01,ON,,,
Monday,15:29,Door02,ON,,,
Monday,15:29,Door02,ON,,,
Monday,15:29,Motion13,ON,,,
Monday,15:29,Motion13,ON,,,
Monday,15:29,Motion13,ON,,,
Monday,15:29,Motion12,ON,,,
Monday,15:29,Motion12,ON,,,
Monday,15:29,Motion12,ON,,,
Monday,15:29,Motion11,ON,,,
Monday,15:29,Motion11,ON,,,
Monday,15:29,Motion17,ON,,,
Monday,15:29,Motion17,ON,,,
Monday,15:29,Motion17,ON,,,
Monday,15:29,Motion18,ON,,,
Monday,15:29,Motion18,ON,,,
Monday,15:29,Motion18,ON,,,
Monday,15:29,Door04,ON,,,
Monday,15:29,Door04,ON,,,
Monday,15:29,Door04,ON,,,
Monday,15:29,Door04,ON,,,
Monday,15:30,,,StudyLight,ON,Reading
Monday,15:31,Door04,ON,,,Reading
Monday,15:31,Door04,ON,,,Reading
Monday,15:31,Motion21,ON,,,Reading
Monday,15:31,Motion21,ON,,,Reading
Monday,15:31,Motion21,ON,,,Reading
Monday,15:31,Motion20,ON,,,Reading
Monday,15:31,Motion20,ON,,,Reading
Monday,15:32,Motion20,ON,,,
Monday,15:33,Motion20,ON,,,Reading
Monday,16:34,Motion20,ON,,,Reading
Monday,16:35,,,StudyLight,OFF,Reading
Monday,16:36,Motion20,ON,,,
Monday,16:36,Motion21,ON,,,
Monday,16:36,Motion21,ON,,,
Monday,16:36,Motion21,ON,,,
Monday,16:36,Door04,ON,,,
Monday,16:36,Door04,ON,,,
Monday,16:36,Door04,ON,,,
Monday,16:36,Door04,ON,,,
Monday,16:36,Motion18,ON,,,
Monday,16:36,Motion18,ON,,,
Monday,16:36,Motion18,ON,,,
Monday,16:36,Motion17,ON,,,
Monday,16:36,Motion17,ON,,,
Monday,16:36,Motion17,ON,,,
Monday,16:36,Motion11,ON,,,
Monday,16:36,Motion11,ON,,,
Monday,16:36,Motion12,ON,,,
Monday,16:36,Motion12,ON,,,
Monday,16:36,Motion12,ON,,,
Monday,16:36,Motion13,ON,,,
Monday,16:36,Motion13,ON,,,
Monday,16:36,Door02,ON,,,
Monday,16:36,Motion13,ON,,,
Monday,16:36,Door02,ON,,,
Monday,16:36,Door01,ON,,,
Monday,16:36,Door01,ON,,,
Monday,16:36,Door01,ON,,,
Monday,16:37,Door01,ON,,,Daytime Rest
Monday,16:37,Motion03,ON,,,Daytime Rest
Monday,16:37,Motion03,ON,,,Daytime Rest
Monday,16:37,Motion03,ON,,,Daytime Rest
Monday,16:37,Motion01,ON,,,Daytime Rest
Monday,16:37,Motion01,ON,,,Daytime Rest
Monday,16:37,Motion01,ON,,,Daytime Rest
Monday,16:37,Motion02,ON,,,Daytime Rest
Monday,16:37,Motion02,ON,,,Daytime Rest
Monday,16:38,Motion02,ON,,,
Monday,16:39,Motion02,ON,,,Daytime Rest
Monday,17:25,Motion02,ON,,,Daytime Rest
Monday,17:26,Motion02,ON,,,
Monday,17:26,Motion02,ON,,,
Monday,17:26,Motion04,ON,,,
Monday,17:26,Motion04,ON,,,
Monday,17:26,Motion04,ON,,,
Monday,17:26,Motion04,ON,,,
Monday,17:26,Motion03,ON,,,
Monday,17:26,Motion03,ON,,,
Monday,17:26,Door01,ON,,,
Monday,17:26,Door01,ON,,,
Monday,17:26,Door01,ON,,,
Monday,17:26,Door02,ON,,,
Monday,17:26,Door02,ON,,,
Monday,17:26,Motion13,ON,,,
Monday,17:26,Motion13,ON,,,
Monday,17:26,Motion13,ON,,,
Monday,17:26,Motion12,ON,,,
Monday,17:26,Motion12,ON,,,
Monday,17:26,Motion12,ON,,,
Monday,17:26,Motion11,ON,,,
Monday,17:26,Motion11,ON,,,
Monday,17:26,Motion17,ON,,,
Monday,17:26,Motion17,ON,,,
Monday,17:26,Motion17,ON,,,
Monday,17:26,Motion18,ON,,,
Monday,17:26,Motion18,ON,,,
Monday,17:26,Motion18,ON,,,
Monday,17:26,Door04,ON,,,
Monday,17:26,Door04,ON,,,
Monday,17:26,Door04,ON,,,
Monday,17:26,Door04,ON,,,
Monday,17:27,,,StudyLight,ON,Reading
Monday,17:28,Door04,ON,,,Reading
Monday,17:28,Door04,ON,,,Reading
Monday,17:28,Motion21,ON,,,Reading
Monday,17:28,Motion21,ON,,,Reading
Monday,17:28,Motion21,ON,,,Reading
Monday,17:28,Motion20,ON,,,Reading
Monday,17:28,Motion20,ON,,,Reading
Monday,18:27,Motion20,ON,,,
Monday,18:27,Motion21,ON,,,
Monday,18:27,Motion21,ON,,,
Monday,18:27,Motion21,ON,,,
Monday,18:27,Door04,ON,,,
Monday,18:27,Door04,ON,,,
Monday,18:27,Door04,ON,,,
Monday,18:27,Door04,ON,,,
Monday,18:27,Motion18,ON,,,
Monday,18:27,Motion18,ON,,,
Monday,18:27,Motion18,ON,,,
Monday,18:27,Motion17,ON,,,
Monday,18:27,Motion17,ON,,,
Monday,18:27,Motion17,ON,,,
Monday,18:27,Motion11,ON,,,
Monday,18:27,Motion11,ON,,,
Monday,18:27,Motion12,ON,,,
Monday,18:27,Motion12,ON,,,
Monday,18:27,Motion12,ON,,,
Monday,18:27,Motion13,ON,,,
Monday,18:27,Motion13,ON,,,
Monday,18:27,Door02,ON,,,
Monday,18:27,Motion13,ON,,,
Monday,18:27,Door02,ON,,,
Monday,18:27,Door02,ON,,,
Monday,18:27,Motion19,ON,,,
Monday,18:28,,,ToiletLight,ON,Toilet
Monday,18:29,Door02,ON,,,Toilet
Monday,18:29,Motion19,ON,,,Toilet
Monday,18:29,Door02,ON,,,Toilet
Monday,18:29,Motion19,ON,,,Toilet
Monday,18:30,,,ToiletBowl,ON,Toilet
Monday,18:39,,,ToiletBowl,OFF,Toilet
Monday,18:40,Motion19,ON,,,Toilet
Monday,18:40,Motion19,ON,,,Toilet
Monday,18:40,Motion19,ON,,,Toilet
Monday,18:41,,,WaterTap,ON,Toilet
Monday,18:42,,,WaterTap,OFF,Toilet
Monday,18:43,,,ToiletLight,OFF,Toilet
Monday,18:44,Motion19,ON,,,
Monday,18:44,Motion19,ON,,,
Monday,18:44,Motion19,ON,,,
Monday,18:44,Door02,ON,,,
Monday,18:44,Motion19,ON,,,
Monday,18:44,Door02,ON,,,
Monday,18:44,Door02,ON,,,
Monday,18:44,Motion13,ON,,,
Monday,18:44,Motion13,ON,,,
Monday,18:44,Motion13,ON,,,
Monday,18:44,Motion12,ON,,,
Monday,18:44,Motion12,ON,,,
Monday,18:44,Motion12,ON,,,
Monday,18:44,Motion11,ON,,,
Monday,18:44,Motion11,ON,,,
Monday,18:44,Motion17,ON,,,
Monday,18:44,Motion17,ON,,,
Monday,18:44,Motion17,ON,,,
Monday,18:44,Motion18,ON,,,
Monday,18:44,Motion18,ON,,,
Monday,18:44,Motion18,ON,,,
Monday,18:44,Door04,ON,,,
Monday,18:44,Door04,ON,,,
Monday,18:44,Door04,ON,,,
Monday,18:44,Door04,ON,,,
Monday,18:45,Door04,ON,,,Reading
Monday,18:45,Door04,ON,,,Reading
Monday,18:45,Motion21,ON,,,Reading
Monday,18:45,Motion21,ON,,,Reading
Monday,18:45,Motion21,ON,,,Reading
Monday,18:45,Motion20,ON,,,Reading
Monday,18:45,Motion20,ON,,,Reading
Monday,18:48,Motion20,ON,,,Reading
Monday,18:49,,,StudyLight,OFF,Reading
Monday,18:50,Motion20,ON,,,
Monday,18:50,Motion21,ON,,,
Monday,18:50,Motion21,ON,,,
Monday,18:50,Motion21,ON,,,
Monday,18:50,Door04,ON,,,
Monday,18:50,Door04,ON,,,
Monday,18:50,Door04,ON,,,
Monday,18:50,Door04,ON,,,
Monday,18:50,Motion18,ON,,,
Monday,18:50,Motion18,ON,,,
Monday,18:50,Motion18,ON,,,
Monday,18:50,Motion17,ON,,,
Monday,18:50,Motion17,ON,,,
Monday,18:50,Motion17,ON,,,
Monday,18:50,Motion11,ON,,,
Monday,18:50,Motion11,ON,,,
Monday,18:50,Motion12,ON,,,
Monday,18:50,Motion12,ON,,,
Monday,18:50,Motion12,ON,,,
Monday,18:50,Motion13,ON,,,
Monday,18:50,Motion13,ON,,,
Monday,18:50,Door02,ON,,,
Monday,18:50,Motion13,ON,,,
Monday,18:50,Door02,ON,,,
Monday,18:50,Door01,ON,,,
Monday,18:50,Door01,ON,,,
Monday,18:50,Door01,ON,,,
Monday,18:51,Door01,ON,,,Daytime Rest
Monday,18:51,Motion03,ON,,,Daytime Rest
Monday,18:51,Motion03,ON,,,Daytime Rest
Monday,18:51,Motion03,ON,,,Daytime Rest
Monday,18:51,Motion01,ON,,,Daytime Rest
Monday,18:51,Motion01,ON,,,Daytime Rest
Monday,18:51,Motion01,ON,,,Daytime Rest
Monday,18:51,Motion02,ON,,,Daytime Rest
Monday,18:51,Motion02,ON,,,Daytime Rest
Monday,19:16,Motion02,ON,,,
Monday,19:16,Motion02,ON,,,
Monday,19:16,Motion04,ON,,,
Monday,19:16,Motion04,ON,,,
Monday,19:16,Motion04,ON,,,
Monday,19:16,Motion04,ON,,,
Monday,19:16,Motion03,ON,,,
Monday,19:16,Motion03,ON,,,
Monday,19:16,Door01,ON,,,
Monday,19:16,Door01,ON,,,
Monday,19:16,Door01,ON,,,
Monday,19:16,Door02,ON,,,
Monday,19:16,Door02,ON,,,
Monday,19:16,Motion13,ON,,,
Monday,19:16,Door02,ON,,,
Monday,19:16,Door02,ON,,,
