Day,Time,sensor_type,sensor_state,device_type,device_state,activity
Saturday,09:16,Motion16,ON,,,
Saturday,09:16,Motion16,ON,,,
Saturday,09:16,Motion15,ON,,,
Saturday,09:16,Motion15,ON,,,
Saturday,09:16,Motion15,ON,,,
Saturday,09:16,Door03,ON,,,
Saturday,09:16,Door03,ON,,,
Saturday,09:16,Door03,ON,,,
Saturday,09:16,Motion11,ON,,,
Saturday,09:16,Motion11,ON,,,
Saturday,09:16,Motion11,ON,,,
Saturday,09:16,Motion11,ON,,,
Saturday,09:16,Motion17,ON,,,
Saturday,09:16,Motion17,ON,,,
Saturday,09:16,Motion17,ON,,,
Saturday,09:16,Motion18,ON,,,
Saturday,09:16,Motion18,ON,,,
Saturday,09:16,Motion18,ON,,,
Saturday,09:16,Door04,ON,,,
Saturday,09:16,Door04,ON,,,
Saturday,09:16,Door04,ON,,,
Saturday,09:16,Door04,ON,,,
Saturday,09:17,,,StudyLight,ON,Reading
Saturday,09:18,Door04,ON,,,Reading
Saturday,09:18,Door04,ON,,,Reading
Saturday,09:18,Motion21,ON,,,Reading
Saturday,09:18,Motion21,ON,,,Reading
Saturday,09:18,Motion21,ON,,,Reading
Saturday,09:18,Motion20,ON,,,Reading
Saturday,09:18,Motion20,ON,,,Reading
Saturday,09:23,Motion20,ON,,,
Saturday,09:23,Motion21,ON,,,
Saturday,09:23,Motion21,ON,,,
Saturday,09:23,Motion21,ON,,,
Saturday,09:23,Door04,ON,,,
Saturday,09:23,Door04,ON,,,
Saturday,09:23,Door04,ON,,,
Saturday,09:23,Door04,ON,,,
Saturday,09:23,Motion18,ON,,,
Saturday,09:23,Motion18,ON,,,
Saturday,09:23,Motion18,ON,,,
Saturday,09:23,Motion17,ON,,,
Saturday,09:23,Motion17,ON,,,
Saturday,09:23,Motion17,ON,,,
Saturday,09:23,Motion11,ON,,,
Saturday,09:23,Motion11,ON,,,
Saturday,09:23,Motion12,ON,,,
Saturday,09:23,Motion12,ON,,,
Saturday,09:23,Motion12,ON,,,
Saturday,09:23,Motion13,ON,,,
Saturday,09:23,Motion13,ON,,,
Saturday,09:23,Door02,ON,,,
Saturday,09:23,Motion13,ON,,,
Saturday,09:23,Door02,ON,,,
Saturday,09:23,Door02,ON,,,
Saturday,09:23,Motion19,ON,,,
Saturday,09:24,,,ToiletLight,ON,Toilet
Saturday,09:25,Door02,ON,,,Toilet
Saturday,09:25,Motion19,ON,,,Toilet
Saturday,09:25,Door02,ON,,,Toilet
Saturday,09:25,Motion19,ON,,,Toilet
Saturday,09:26,,,ToiletBowl,ON,Toilet
Saturday,09:39,,,ToiletBowl,OFF,Toilet
Saturday,09:40,Motion19,ON,,,Toilet
Saturday,09:40,Motion19,ON,,,Toilet
Saturday,09:40,Motion19,ON,,,Toilet
Saturday,09:41,,,WaterTap,ON,Toilet
Saturday,09:42,,,WaterTap,OFF,Toilet
Saturday,09:43,,,ToiletLight,OFF,Toilet
Saturday,09:44,Motion19,ON,,,
Saturday,09:44,Motion19,ON,,,
Saturday,09:44,Motion19,ON,,,
Saturday,09:44,Door02,ON,,,
Saturday,09:44,Motion19,ON,,,
Saturday,09:44,Door02,ON,,,
Saturday,09:44,Door02,ON,,,
Saturday,09:44,Motion13,ON,,,
Saturday,09:44,Motion13,ON,,,
Saturday,09:44,Motion13,ON,,,
Saturday,09:44,Motion12,ON,,,
Saturday,09:44,Motion12,ON,,,
Saturday,09:44,Motion12,ON,,,
Saturday,09:44,Motion11,ON,,,
Saturday,09:44,Motion11,ON,,,
Saturday,09:44,Motion17,ON,,,
Saturday,09:44,Motion17,ON,,,
Saturday,09:44,Motion17,ON,,,
Saturday,09:44,Motion18,ON,,,
Saturday,09:44,Motion18,ON,,,
Saturday,09:44,Motion18,ON,,,
Saturday,09:44,Door04,ON,,,
Saturday,09:44,Door04,ON,,,
Saturday,09:44,Door04,ON,,,
Saturday,09:44,Door04,ON,,,
Saturday,09:45,Door04,ON,,,Reading
Saturday,09:45,Door04,ON,,,Reading
Saturday,09:45,Motion21,ON,,,Reading
Saturday,09:45,Motion21,ON,,,Reading
Saturday,09:45,Motion21,ON,,,Reading
Saturday,09:45,Motion20,ON,,,Reading
Saturday,09:45,Motion20,ON,,,Reading
Saturday,09:52,Motion20,ON,,,Reading
Saturday,09:53,,,StudyLight,OFF,Reading
Saturday,09:54,Motion20,ON,,,
Saturday,09:54,Motion21,ON,,,
Saturday,09:54,Motion21,ON,,,
Saturday,09:54,Motion21,ON,,,
Saturday,09:54,Door04,ON,,,
Saturday,09:54,Door04,ON,,,
Saturday,09:54,Door04,ON,,,
Saturday,09:54,Door04,ON,,,
Saturday,09:54,Motion18,ON,,,
Saturday,09:54,Motion18,ON,,,
Saturday,09:54,Motion18,ON,,,
Saturday,09:54,Motion17,ON,,,
Saturday,09:54,Motion17,ON,,,
Saturday,09:54,Motion17,ON,,,
Saturday,09:54,Motion11,ON,,,
Saturday,09:54,Motion11,ON,,,
Saturday,09:54,Motion11,ON,,,
Saturday,09:54,Motion11,ON,,,
Saturday,09:54,Door03,ON,,,
Saturday,09:54,Door03,ON,,,
Saturday,09:54,Door03,ON,,,
Saturday,09:54,Motion15,ON,,,
Saturday,09:55,Motion15,ON,,,Washing Dishes
Saturday,09:55,Motion15,ON,,,Washing Dishes
Saturday,09:55,Motion15,ON,,,Washing Dishes
Saturday,09:55,Motion16,ON,,,Washing Dishes
Saturday,09:55,Motion16,ON,,,Washing Dishes
Saturday,09:55,Motion16,ON,,,Washing Dishes
Saturday,09:57,,,DishWasher,OFF,Washing Dishes
Saturday,10:09,Motion16,ON,,,
Saturday,10:09,Motion16,ON,,,
Saturday,10:09,Motion16,ON,,,
Saturday,10:09,Motion15,ON,,,
Saturday,10:09,Motion15,ON,,,
Saturday,10:09,Motion15,ON,,,
Saturday,10:09,Door03,ON,,,
Saturday,10:09,Door03,ON,,,
Saturday,10:09,Door03,ON,,,
Saturday,10:09,Motion11,ON,,,
Saturday,10:09,Motion11,ON,,,
Saturday,10:09,Motion11,ON,,,
Saturday,10:09,Motion11,ON,,,
Saturday,10:09,Motion17,ON,,,
Saturday,10:09,Motion17,ON,,,
Saturday,10:09,Motion17,ON,,,
Saturday,10:09,Motion18,ON,,,
Saturday,10:09,Motion18,ON,,,
Saturday,10:09,Motion18,ON,,,
Saturday,10:09,Door04,ON,,,
Saturday,10:09,Door04,ON,,,
Saturday,10:09,Door04,ON,,,
Saturday,10:09,Door04,ON,,,
Saturday,10:10,,,StudyLight,ON,Reading
Saturday,10:11,Door04,ON,,,Reading
Saturday,10:11,Door04,ON,,,Reading
Saturday,10:11,Motion21,ON,,,Reading
Saturday,10:11,Motion21,ON,,,Reading
Saturday,10:11,Motion21,ON,,,Reading
Saturday,10:11,Motion20,ON,,,Reading
Saturday,10:11,Motion20,ON,,,Reading
Saturday,10:12,Motion20,ON,,,
Saturday,10:13,Motion20,ON,,,Reading
Saturday,12:14,Motion20,ON,,,Reading
Saturday,12:15,,,StudyLight,OFF,Reading
Saturday,12:16,Motion20,ON,,,
Saturday,12:16,Motion21,ON,,,
Saturday,12:16,Motion21,ON,,,
Saturday,12:16,Motion21,ON,,,
Saturday,12:16,Door04,ON,,,
Saturday,12:16,Door04,ON,,,
Saturday,12:16,Door04,ON,,,
Saturday,12:16,Door04,ON,,,
Saturday,12:16,Motion18,ON,,,
Saturday,12:16,Motion18,ON,,,
Saturday,12:16,Motion18,ON,,,
Saturday,12:16,Motion17,ON,,,
Saturday,12:16,Motion17,ON,,,
Saturday,12:16,Motion17,ON,,,
Saturday,12:16,Motion11,ON,,,
Saturday,12:16,Motion11,ON,,,
Saturday,12:16,Motion11,ON,,,
Saturday,12:16,Motion11,ON,,,
Saturday,12:16,Door03,ON,,,
Saturday,12:16,Door03,ON,,,
Saturday,12:16,Door03,ON,,,
Saturday,12:16,Motion15,ON,,,
Saturday,12:17,Motion15,ON,,,Cooking
Saturday,12:17,Motion15,ON,,,Cooking
Saturday,12:17,Motion15,ON,,,Cooking
Saturday,12:17,Motion15,ON,,,Cooking
Saturday,12:18,,,Fridge,ON,Cooking
Saturday,12:19,,,Fridge,OFF,Cooking
Saturday,12:20,Motion15,ON,,,Cooking
Saturday,12:20,Motion15,ON,,,Cooking
Saturday,12:20,Motion16,ON,,,Cooking
Saturday,12:20,Motion16,ON,,,Cooking
Saturday,12:20,Motion16,ON,,,Cooking
Saturday,12:21,,,Microwave,ON,Cooking
Saturday,12:33,,,Microwave,OFF,Cooking
Saturday,12:35,Motion16,ON,,,
Saturday,12:35,Motion16,ON,,,
Saturday,12:35,Motion16,ON,,,
Saturday,12:35,Motion15,ON,,,
Saturday,12:35,Motion15,ON,,,
Saturday,12:35,Motion15,ON,,,
Saturday,12:35,Door03,ON,,,
Saturday,12:35,Door03,ON,,,
Saturday,12:35,Door03,ON,,,
Saturday,12:36,Motion08,ON,,,Eating
Saturday,12:36,Motion08,ON,,,Eating
Saturday,12:36,Motion08,ON,,,Eating
Saturday,12:36,Motion05,ON,,,Eating
Saturday,12:36,Motion05,ON,,,Eating
Saturday,12:37,Motion05,ON,,,
Saturday,12:38,Motion05,ON,,,Eating
Saturday,13:04,Motion05,ON,,,Eating
Saturday,13:05,Motion05,ON,,,
Saturday,13:06,Motion05,ON,,,Washing Dishes
Saturday,13:07,Motion05,ON,,,
Saturday,13:08,Motion05,ON,,,Washing Dishes
Saturday,13:16,Motion05,ON,,,Washing Dishes
Saturday,13:17,Motion05,ON,,,
Saturday,13:17,Motion05,ON,,,
Saturday,13:17,Motion08,ON,,,
Saturday,13:17,Motion08,ON,,,
Saturday,13:17,Motion08,ON,,,
Saturday,13:17,Door03,ON,,,
Saturday,13:17,Door03,ON,,,
Saturday,13:17,Door03,ON,,,
Saturday,13:17,Motion15,ON,,,
Saturday,13:18,Motion15,ON,,,Washing Dishes
Saturday,13:18,Motion15,ON,,,Washing Dishes
Saturday,13:18,Motion15,ON,,,Washing Dishes
Saturday,13:18,Motion16,ON,,,Washing Dishes
Saturday,13:18,Motion16,ON,,,Washing Dishes
Saturday,13:18,Motion16,ON,,,Washing Dishes
Saturday,13:19,,,DishWasher,ON,Washing Dishes
Saturday,13:24,,,Phone,ON,Phone
Saturday,13:36,,,Phone,OFF,Phone
Saturday,13:46,,,DishWasher,OFF,Washing Dishes
Saturday,13:59,Motion16,ON,,,
Saturday,13:59,Motion16,ON,,,
Saturday,13:59,Motion16,ON,,,
Saturday,13:59,Motion15,ON,,,
Saturday,13:59,Motion15,ON,,,
Saturday,13:59,Motion15,ON,,,
Saturday,13:59,Door03,ON,,,
Saturday,13:59,Door03,ON,,,
Saturday,13:59,Door03,ON,,,
Saturday,13:59,Motion11,ON,,,
Saturday,13:59,Motion11,ON,,,
Saturday,13:59,Motion11,ON,,,
Saturday,13:59,Motion11,ON,,,
Saturday,13:59,Motion17,ON,,,
Saturday,13:59,Motion17,ON,,,
Saturday,13:59,Motion17,ON,,,
Saturday,13:59,Motion18,ON,,,
Saturday,13:59,Motion18,ON,,,
Saturday,13:59,Motion18,ON,,,
Saturday,13:59,Door04,ON,,,
Saturday,13:59,Door04,ON,,,
Saturday,13:59,Door04,ON,,,
Saturday,13:59,Door04,ON,,,
Saturday,14:00,,,StudyLight,ON,Working
Saturday,14:01,Door04,ON,,,Working
Saturday,14:01,Door04,ON,,,Working
Saturday,14:01,Motion21,ON,,,Working
Saturday,14:01,Motion21,ON,,,Working
Saturday,14:01,Motion21,ON,,,Working
Saturday,14:01,Motion20,ON,,,Working
Saturday,14:01,Motion20,ON,,,Working
Saturday,14:02,,,Computer,ON,Working
Saturday,14:03,Motion20,ON,,,
Saturday,14:04,Motion20,ON,,,Working
Saturday,16:05,Motion20,ON,,,Working
Saturday,16:06,,,Computer,OFF,Working
Saturday,16:07,,,StudyLight,OFF,Working
Saturday,16:08,Motion20,ON,,,
Saturday,16:09,,,StudyLight,ON,Reading
Saturday,16:10,Motion20,ON,,,Reading
Saturday,16:39,Motion20,ON,,,
Saturday,16:39,Motion21,ON,,,
Saturday,16:39,Motion21,ON,,,
Saturday,16:39,Motion21,ON,,,
Saturday,16:39,Door04,ON,,,
Saturday,16:39,Door04,ON,,,
Saturday,16:39,Door04,ON,,,
Saturday,16:39,Door04,ON,,,
Saturday,16:39,Motion18,ON,,,
Saturday,16:39,Motion18,ON,,,
Saturday,16:39,Motion18,ON,,,
Saturday,16:39,Motion17,ON,,,
Saturday,16:39,Motion17,ON,,,
Saturday,16:39,Motion17,ON,,,
Saturday,16:39,Motion11,ON,,,
Saturday,16:39,Motion11,ON,,,
Saturday,16:39,Motion12,ON,,,
Saturday,16:39,Motion12,ON,,,
Saturday,16:39,Motion12,ON,,,
Saturday,16:39,Motion13,ON,,,
Saturday,16:39,Motion13,ON,,,
Saturday,16:39,Door02,ON,,,
Saturday,16:39,Motion13,ON,,,
Saturday,16:39,Door02,ON,,,
Saturday,16:39,Door02,ON,,,
Saturday,16:39,Motion19,ON,,,
Saturday,16:40,,,ToiletLight,ON,Toilet
Saturday,16:41,Door02,ON,,,Toilet
Saturday,16:41,Motion19,ON,,,Toilet
Saturday,16:41,Door02,ON,,,Toilet
Saturday,16:41,Motion19,ON,,,Toilet
Saturday,16:42,,,ToiletBowl,ON,Toilet
Saturday,16:56,,,ToiletBowl,OFF,Toilet
Saturday,16:57,Motion19,ON,,,Toilet
Saturday,16:57,Motion19,ON,,,Toilet
Saturday,16:57,Motion19,ON,,,Toilet
Saturday,16:58,,,WaterTap,ON,Toilet
Saturday,16:59,,,WaterTap,OFF,Toilet
Saturday,17:00,,,ToiletLight,OFF,Toilet
Saturday,17:01,Motion19,ON,,,
Saturday,17:01,Motion19,ON,,,
Saturday,17:01,Motion19,ON,,,
Saturday,17:01,Door02,ON,,,
Saturday,17:01,Motion19,ON,,,
Saturday,17:01,Door02,ON,,,
Saturday,17:01,Door02,ON,,,
Saturday,17:01,Motion13,ON,,,
Saturday,17:01,Motion13,ON,,,
Saturday,17:01,Motion13,ON,,,
Saturday,17:01,Motion12,ON,,,
Saturday,17:01,Motion12,ON,,,
Saturday,17:01,Motion12,ON,,,
Saturday,17:01,Motion11,ON,,,
Saturday,17:01,Motion11,ON,,,
Saturday,17:01,Motion17,ON,,,
Saturday,17:01,Motion17,ON,,,
Saturday,17:01,Motion17,ON,,,
Saturday,17:01,Motion18,ON,,,
Saturday,17:01,Motion18,ON,,,
Saturday,17:01,Motion18,ON,,,
Saturday,17:01,Door04,ON,,,
Saturday,17:01,Door04,ON,,,
Saturday,17:01,Door04,ON,,,
Saturday,17:01,Door04,ON,,,
Saturday,17:02,Door04,ON,,,Reading
Saturday,17:02,Door04,ON,,,Reading
Saturday,17:02,Motion21,ON,,,Reading
Saturday,17:02,Motion21,ON,,,Reading
Saturday,17:02,Motion21,ON,,,Reading
Saturday,17:02,Motion20,ON,,,Reading
Saturday,17:02,Motion20,ON,,,Reading
Saturday,18:35,Motion20,ON,,,Reading
Saturday,18:36,,,StudyLight,OFF,Reading
Saturday,18:37,Motion20,ON,,,
Saturday,18:37,Motion21,ON,,,
Saturday,18:37,Motion21,ON,,,
Saturday,18:37,Motion21,ON,,,
Saturday,18:37,Door04,ON,,,
Saturday,18:37,Door04,ON,,,
Saturday,18:37,Door04,ON,,,
Saturday,18:37,Door04,ON,,,
Saturday,18:37,Motion18,ON,,,
Saturday,18:37,Motion18,ON,,,
Saturday,18:37,Motion18,ON,,,
Saturday,18:37,Motion17,ON,,,
Saturday,18:37,Motion17,ON,,,
Saturday,18:37,Motion17,ON,,,
Saturday,18:37,Motion11,ON,,,
Saturday,18:37,Motion11,ON,,,
Saturday,18:37,Motion11,ON,,,
Saturday,18:37,Motion11,ON,,,
Saturday,18:37,Door03,ON,,,
Saturday,18:37,Door03,ON,,,
Saturday,18:37,Door03,ON,,,
Saturday,18:37,Motion15,ON,,,
Saturday,18:38,Motion15,ON,,,Cooking
Saturday,18:38,Motion15,ON,,,Cooking
Saturday,18:38,Motion15,ON,,,Cooking
Saturday,18:38,Motion15,ON,,,Cooking
Saturday,18:39,,,Fridge,ON,Cooking
Saturday,18:40,,,Fridge,OFF,Cooking
Saturday,18:41,Motion15,ON,,,
Saturday,18:41,Motion15,ON,,,
Saturday,18:42,Motion15,ON,,,Cooking
Saturday,18:42,Motion15,ON,,,Cooking
Saturday,18:51,Motion15,ON,,,Cooking
Saturday,18:52,Motion15,ON,,,Cooking
Saturday,18:52,Motion15,ON,,,Cooking
Saturday,18:52,Motion16,ON,,,Cooking
Saturday,18:52,Motion16,ON,,,Cooking
Saturday,18:52,Motion16,ON,,,Cooking
Saturday,18:53,,,Stove,ON,Cooking
Saturday,18:54,Motion16,ON,,,
Saturday,18:54,Motion16,ON,,,
Saturday,18:54,Motion16,ON,,,
Saturday,18:54,Motion15,ON,,,
Saturday,18:54,Motion15,ON,,,
Saturday,18:54,Motion15,ON,,,
Saturday,18:54,Door03,ON,,,
Saturday,18:54,Door03,ON,,,
Saturday,18:54,Door03,ON,,,
Saturday,18:54,Motion11,ON,,,
Saturday,18:54,Motion11,ON,,,
Saturday,18:54,Motion11,ON,,,
Saturday,18:54,Motion11,ON,,,
Saturday,18:54,Motion17,ON,,,
Saturday,18:54,Motion17,ON,,,
Saturday,18:54,Motion17,ON,,,
Saturday,18:54,Motion18,ON,,,
Saturday,18:54,Motion18,ON,,,
Saturday,18:54,Motion18,ON,,,
Saturday,18:54,Door04,ON,,,
Saturday,18:54,Door04,ON,,,
Saturday,18:54,Door04,ON,,,
Saturday,18:54,Door04,ON,,,
Saturday,18:55,,,StudyLight,ON,Reading
Saturday,18:56,Door04,ON,,,Reading
Saturday,18:56,Door04,ON,,,Reading
Saturday,18:56,Motion21,ON,,,Reading
Saturday,18:56,Motion21,ON,,,Reading
Saturday,18:56,Motion21,ON,,,Reading
Saturday,18:56,Motion20,ON,,,Reading
Saturday,18:56,Motion20,ON,,,Reading
Saturday,18:57,Motion20,ON,,,
Saturday,18:58,Motion20,ON,,,Reading
Saturday,19:29,Motion20,ON,,,Reading
Saturday,19:30,,,StudyLight,OFF,Reading
Saturday,19:31,Motion20,ON,,,
Saturday,19:31,Motion21,ON,,,
Saturday,19:31,Motion21,ON,,,
Saturday,19:31,Motion21,ON,,,
Saturday,19:31,Door04,ON,,,
Saturday,19:31,Door04,ON,,,
Saturday,19:31,Door04,ON,,,
Saturday,19:31,Door04,ON,,,
Saturday,19:31,Motion18,ON,,,
Saturday,19:31,Motion18,ON,,,
Saturday,19:31,Motion18,ON,,,
Saturday,19:31,Motion17,ON,,,
Saturday,19:31,Motion17,ON,,,
Saturday,19:31,Motion17,ON,,,
Saturday,19:31,Motion11,ON,,,
Saturday,19:31,Motion11,ON,,,
Saturday,19:31,Motion11,ON,,,
Saturday,19:31,Motion11,ON,,,
Saturday,19:31,Door03,ON,,,
Saturday,19:31,Door03,ON,,,
Saturday,19:31,Door03,ON,,,
Saturday,19:31,Motion15,ON,,,
Saturday,19:32,Motion15,ON,,,Cooking
Saturday,19:32,Motion15,ON,,,Cooking
Saturday,19:32,Motion15,ON,,,Cooking
Saturday,19:32,Motion16,ON,,,Cooking
Saturday,19:32,Motion16,ON,,,Cooking
Saturday,19:32,Motion16,ON,,,Cooking
Saturday,19:33,Motion16,ON,,,Cooking
Saturday,19:34,,,Stove,OFF,Cooking
Saturday,19:35,Motion16,ON,,,
Saturday,19:35,Motion16,ON,,,
Saturday,19:36,Motion16,ON,,,
Saturday,19:36,Motion16,ON,,,
Saturday,19:36,Motion15,ON,,,
Saturday,19:36,Motion15,ON,,,
Saturday,19:36,Motion15,ON,,,
Saturday,19:36,Door03,ON,,,
Saturday,19:36,Door03,ON,,,
Saturday,19:36,Door03,ON,,,
Saturday,19:37,Motion08,ON,,,Eating
Saturday,19:37,Motion08,ON,,,Eating
Saturday,19:37,Motion08,ON,,,Eating
Saturday,19:37,Motion05,ON,,,Eating
Saturday,19:37,Motion05,ON,,,Eating
Saturday,19:38,Motion05,ON,,,
Saturday,19:39,Motion05,ON,,,Eating
Saturday,20:05,Motion05,ON,,,Eating
Saturday,20:06,Motion05,ON,,,
Saturday,20:07,Motion05,ON,,,Washing Dishes
Saturday,20:08,Motion05,ON,,,
Saturday,20:09,Motion05,ON,,,Washing Dishes
Saturday,20:13,Motion05,ON,,,Washing Dishes
Saturday,20:14,Motion05,ON,,,
Saturday,20:14,Motion05,ON,,,
Saturday,20:14,Motion08,ON,,,
Saturday,20:14,Motion08,ON,,,
Saturday,20:14,Motion08,ON,,,
Saturday,20:14,Door03,ON,,,
Saturday,20:14,Door03,ON,,,
Saturday,20:14,Door03,ON,,,
Saturday,20:14,Motion15,ON,,,
Saturday,20:15,Motion15,ON,,,Washing Dishes
Saturday,20:15,Motion15,ON,,,Washing Dishes
Saturday,20:15,Motion15,ON,,,Washing Dishes
Saturday,20:15,Motion16,ON,,,Washing Dishes
Saturday,20:15,Motion16,ON,,,Washing Dishes
Saturday,20:15,Motion16,ON,,,Washing Dishes
Saturday,20:16,,,DishWasher,ON,Washing Dishes
Saturday,20:17,Motion16,ON,,,
Saturday,20:17,Motion16,ON,,,
Saturday,20:17,Motion16,ON,,,
Saturday,20:17,Motion15,ON,,,
Saturday,20:17,Motion15,ON,,,
Saturday,20:17,Motion15,ON,,,
Saturday,20:17,Door03,ON,,,
Saturday,20:17,Door03,ON,,,
Saturday,20:17,Door03,ON,,,
Saturday,20:17,Motion11,ON,,,
Saturday,20:17,Motion11,ON,,,
Saturday,20:17,Motion11,ON,,,
Saturday,20:17,Motion11,ON,,,
Saturday,20:17,Motion17,ON,,,
Saturday,20:17,Motion17,ON,,,
Saturday,20:17,Motion17,ON,,,
Saturday,20:17,Motion18,ON,,,
Saturday,20:17,Motion18,ON,,,
Saturday,20:17,Motion18,ON,,,
Saturday,20:17,Door04,ON,,,
Saturday,20:17,Door04,ON,,,
Saturday,20:17,Door04,ON,,,
Saturday,20:17,Door04,ON,,,
Saturday,20:18,,,StudyLight,ON,Reading
Saturday,20:19,Door04,ON,,,Reading
Saturday,20:19,Door04,ON,,,Reading
Saturday,20:19,Motion21,ON,,,Reading
Saturday,20:19,Motion21,ON,,,Reading
Saturday,20:19,Motion21,ON,,,Reading
Saturday,20:19,Motion20,ON,,,Reading
Saturday,20:19,Motion20,ON,,,Reading
Saturday,20:20,Motion20,ON,,,
Saturday,20:21,Motion20,ON,,,Reading
Saturday,20:32,Motion20,ON,,,Reading
Saturday,20:33,,,StudyLight,OFF,Reading
Saturday,20:34,Motion20,ON,,,
Saturday,20:34,Motion21,ON,,,
Saturday,20:34,Motion21,ON,,,
Saturday,20:34,Motion21,ON,,,
Saturday,20:34,Door04,ON,,,
Saturday,20:34,Door04,ON,,,
Saturday,20:34,Door04,ON,,,
Saturday,20:34,Door04,ON,,,
Saturday,20:34,Motion18,ON,,,
Saturday,20:34,Motion18,ON,,,
Saturday,20:34,Motion18,ON,,,
Saturday,20:34,Motion17,ON,,,
Saturday,20:34,Motion17,ON,,,
Saturday,20:34,Motion17,ON,,,
Saturday,20:34,Motion11,ON,,,
Saturday,20:34,Motion11,ON,,,
Saturday,20:34,Motion11,ON,,,
Saturday,20:34,Motion11,ON,,,
Saturday,20:34,Door03,ON,,,
Saturday,20:34,Door03,ON,,,
Saturday,20:34,Door03,ON,,,
Saturday,20:34,Motion15,ON,,,
Saturday,20:35,Motion15,ON,,,Washing Dishes
Saturday,20:35,Motion15,ON,,,Washing Dishes
Saturday,20:35,Motion15,ON,,,Washing Dishes
Saturday,20:35,Motion16,ON,,,Washing Dishes
Saturday,20:35,Motion16,ON,,,Washing Dishes
Saturday,20:35,Motion16,ON,,,Washing Dishes
Saturday,20:37,,,DishWasher,OFF,Washing Dishes
Saturday,20:49,Motion16,ON,,,
Saturday,20:49,Motion16,ON,,,
Saturday,20:49,Motion16,ON,,,
Saturday,20:49,Motion15,ON,,,
Saturday,20:49,Motion15,ON,,,
Saturday,20:49,Motion15,ON,,,
Saturday,20:49,Door03,ON,,,
Saturday,20:49,Door03,ON,,,
Saturday,20:49,Door03,ON,,,
Saturday,20:50,,,LivingRoomLight,ON,Watching TV
Saturday,20:51,Motion08,ON,,,Watching TV
Saturday,20:51,Motion08,ON,,,Watching TV
Saturday,20:51,Motion08,ON,,,Watching TV
Saturday,20:51,Motion05,ON,,,Watching TV
Saturday,20:51,Motion05,ON,,,Watching TV
Saturday,20:51,Motion05,ON,,,Watching TV
Saturday,20:51,Motion06,ON,,,Watching TV
Saturday,20:51,Motion06,ON,,,Watching TV
Saturday,20:51,Motion06,ON,,,Watching TV
Saturday,20:51,Motion07,ON,,,Watching TV
Saturday,20:52,,,Television,ON,Watching TV
Saturday,21:25,Motion07,ON,,,
Saturday,21:25,Motion07,ON,,,
Saturday,21:25,Motion07,ON,,,
Saturday,21:25,Motion07,ON,,,
Saturday,21:25,Motion10,ON,,,
Saturday,21:25,Motion10,ON,,,
Saturday,21:25,Motion10,ON,,,
Saturday,21:25,Motion12,ON,,,
Saturday,21:25,Motion12,ON,,,
Saturday,21:25,Motion13,ON,,,
Saturday,21:25,Motion13,ON,,,
Saturday,21:25,Door02,ON,,,
Saturday,21:25,Motion13,ON,,,
Saturday,21:25,Door02,ON,,,
Saturday,21:25,Door02,ON,,,
Saturday,21:25,Motion19,ON,,,
Saturday,21:26,,,ToiletLight,ON,Toilet
Saturday,21:27,Door02,ON,,,Toilet
Saturday,21:27,Motion19,ON,,,Toilet
Saturday,21:27,Door02,ON,,,Toilet
Saturday,21:27,Motion19,ON,,,Toilet
Saturday,21:28,,,ToiletBowl,ON,Toilet
Saturday,21:40,,,ToiletBowl,OFF,Toilet
Saturday,21:41,Motion19,ON,,,Toilet
Saturday,21:41,Motion19,ON,,,Toilet
Saturday,21:41,Motion19,ON,,,Toilet
Saturday,21:42,,,WaterTap,ON,Toilet
Saturday,21:43,,,WaterTap,OFF,Toilet
Saturday,21:44,,,ToiletLight,OFF,Toilet
Saturday,21:45,Motion19,ON,,,
Saturday,21:45,Motion19,ON,,,
Saturday,21:45,Motion19,ON,,,
Saturday,21:45,Door02,ON,,,
Saturday,21:45,Motion19,ON,,,
Saturday,21:45,Door02,ON,,,
Saturday,21:45,Door02,ON,,,
Saturday,21:45,Motion13,ON,,,
Saturday,21:45,Motion13,ON,,,
Saturday,21:45,Motion13,ON,,,
Saturday,21:45,Motion12,ON,,,
Saturday,21:46,Motion12,ON,,,Watching TV
Saturday,21:46,Motion12,ON,,,Watching TV
Saturday,21:46,Motion12,ON,,,Watching TV
Saturday,21:46,Motion10,ON,,,Watching TV
Saturday,21:46,Motion10,ON,,,Watching TV
Saturday,21:46,Motion10,ON,,,Watching TV
Saturday,21:46,Motion07,ON,,,Watching TV
Saturday,21:46,Motion07,ON,,,Watching TV
Saturday,21:46,Motion07,ON,,,Watching TV
Saturday,21:46,Motion07,ON,,,Watching TV
Saturday,22:59,Motion07,ON,,,Watching TV
Saturday,23:00,,,Television,OFF,Watching TV
Saturday,23:01,,,LivingRoomLight,OFF,Watching TV
Saturday,23:02,Motion07,ON,,,
Saturday,23:02,Motion07,ON,,,
Saturday,23:02,Motion07,ON,,,
Saturday,23:02,Motion07,ON,,,
Saturday,23:02,Motion10,ON,,,
Saturday,23:02,Motion10,ON,,,
Saturday,23:02,Motion10,ON,,,
Saturday,23:02,Motion12,ON,,,
Saturday,23:02,Motion12,ON,,,
Saturday,23:02,Motion13,ON,,,
Saturday,23:02,Motion13,ON,,,
Saturday,23:02,Door02,ON,,,
Saturday,23:02,Motion13,ON,,,
Saturday,23:02,Door02,ON,,,
Saturday,23:02,Door02,ON,,,
Saturday,23:02,Motion19,ON,,,
Saturday,23:03,,,ToiletLight,ON,Bathing
Saturday,23:04,Door02,ON,,,Bathing
